MONTH,ZONE,CIRCLE,DIVISION CODE,DIVISION,OVERALL Input Energy Prog (MU),OVERALL Unit Sold Prog (MU),OVERALL Distribution Loss Prog (%),OVERALL Current Assessment With ED Prog (Lakh),OVERALL  Realisation Prog(Lakh),OVERALL % Realisation Prog,OVERALL ATC Loss,OVERALL Realisation Rate Input Prog (Rs / Unit),OVERALL Realisation Rate Sold Prog (Rs / Unit),GOVERNMENT Unit Sold Prog Govt (MU),GOVERNMENT Current Assessment With ED Prog Govt (Lakh),GOVERNMENT Realisation Prog Govt (Lakh),GOVERNMENT % Realisation Prog Govt,GOVERNMENT ATC Loss Prog Govt,NON GOVERNMENT Unit Sold Prog Non Govt (MU),NON GOVERNMENT Current Assessment With ED Prog on Govt (Lakh),NON GOVERNMENT Realisation Prog Non Govt (Lakh),NON GOVERNMENT % Realisation Prog Non Govt,NON GOVERNMENT ATC Loss Prog Non Govt
April-26,BANDA,EDC BANDA,DIV243911,EUDD BANDA,23.7,20.24,14.59,1251.01,1125.83,89.99,23.14,4.75,5.56,2.66,241.56,0,0,100,17.59,1009.46,1125.83,111.53,4.74
April-26,BANDA,EDC CHITRAKOOT,DIV243921,EDD CHITRAKOOT DHAM,22.1,19.8,10.39,1131.64,1138.13,100.57,9.88,5.15,5.75,2.28,227.66,298.61,131.17,-17.54,17.53,903.99,839.51,92.87,16.78
April-26,BANDA,EDC CHITRAKOOT,DIV243922,"EDD RAJAPUR, CHITRAKOOT",17.73,14.73,16.91,520.69,153.24,29.43,75.55,0.86,1.04,2.05,188.23,0,0,100,12.67,332.46,153.24,46.09,61.7
April-26,BANDA,EDC HAMIRPUR,DIV243721,EDD HAMIRPUR,32.14,29.17,9.22,1549.05,1409.13,90.97,17.42,4.38,4.83,2.97,275.74,65.6,23.79,78.4,26.2,1273.31,1343.52,105.51,4.21
April-26,BANDA,EDC HAMIRPUR,DIV243723,EDD RATH,25.58,21.49,15.99,638.38,481.03,75.35,36.7,1.88,2.24,0.59,62.36,28.64,45.93,61.42,20.9,576.02,452.39,78.54,34.02
April-26,BANDA,EDC MAHOBA,DIV243711,EDD I MAHOBA,17.75,12.82,27.78,840.98,731.94,87.03,37.14,4.12,5.71,1.43,123.26,0,0,100,11.38,717.72,731.94,101.98,26.35
April-26,BANDA,EDC MAHOBA,DIV243712,"EDD KULPAHAR, MAHOBA",31.8,26.16,17.74,1388.9,973.63,70.1,42.34,3.06,3.72,1.96,170.93,4.9,2.87,97.64,24.19,1217.98,968.73,79.54,34.57
April-26,ETAH,EDC ETAH,DIV277034,"EDD PILUWA, ETAH",36.14,30.07,16.79,905.59,545.82,60.27,49.85,1.51,1.82,2.21,223.61,0,0,100,27.86,681.97,545.82,80.04,33.4
April-26,ETAH,EDC ETAH,DIV277032,"EDD JALESAR, ETAH",36.93,25.82,30.08,916.84,1261.95,137.64,3.76,3.42,4.89,1.21,113.46,206.43,181.94,-27.21,24.61,803.38,1055.52,131.39,8.14
April-26,ETAH,EDC ETAH,DIV277031,EUDD ETAH,14.38,11.21,22,943.43,1060.66,112.43,12.31,7.38,9.46,0.71,68.43,0,0,100,10.5,875,1060.66,121.22,5.45
April-26,ETAH,EDC HATHRAS,DIV271321,EDD I HATHRAS,17.35,13.4,22.78,1223.41,1345.83,110.01,15.05,7.76,10.05,0.7,67.41,93.51,138.72,-7.12,12.69,1156,1252.32,108.33,16.35
April-26,ETAH,EDC HATHRAS,DIV271322,"EDD ODHPURA, HATHRAS",30.49,22.15,27.33,1020.29,948.67,92.98,32.43,3.11,4.28,0.12,16.23,29.54,182.08,-32.31,22.04,1004.07,919.13,91.54,33.48
April-26,ETAH,EDC HATHRAS,DIV271323,"EDD SASNI, HATHRAS",42.95,35.08,18.33,1941.8,2044.38,105.28,14.02,4.76,5.83,0.58,52.44,0,0,100,34.5,1889.36,2044.38,108.2,11.63
April-26,ETAH,EDC HATHRAS,DIV271324,"EDD SADABAD, HATHRAS",33.43,26.56,20.55,1468.35,1240.98,84.52,32.85,3.71,4.67,0.1,13.59,0,0,100,26.45,1454.76,1240.98,85.31,32.23
April-26,ETAH,EDC KASGANJ,DIV272153,EDD KASGANJ,23.6,19.73,16.42,1107.41,1385.98,125.16,-4.61,5.87,7.03,0.64,53.73,0,0,100,19.09,1053.68,1385.98,131.54,-9.94
April-26,ETAH,EDC KASGANJ,DIV272152,"EDD SORON, KASGANJ",30.8,24.99,18.87,1090.03,1328.98,121.92,1.09,4.31,5.32,1.42,129.9,0,0,100,23.57,960.13,1328.98,138.42,-12.3
April-26,FIROZABAD,EDC FIROZABAD,DIV281631,EDD FIROZABAD,33.8,23.79,29.62,1240.73,1220.38,98.36,30.77,3.61,5.13,0.93,107.18,512.55,478.22,-236.57,22.86,1133.55,707.83,62.44,56.05
April-26,FIROZABAD,EDC FIROZABAD,DIV281635,EDD JASRANA,20.89,17.91,14.27,683.34,480.49,70.32,39.72,2.3,2.68,0.89,85.36,0.2,0.23,99.8,17.02,597.97,480.29,80.32,31.14
April-26,FIROZABAD,EDC FIROZABAD,DIV281633,EDD SHIKOHABAD,29.5,23.15,21.54,1714.13,1312.07,76.54,39.94,4.45,5.67,4.25,411.38,3.39,0.82,99.35,18.9,1302.75,1308.68,100.46,21.18
April-26,FIROZABAD,EDC FIROZABAD,DIV281634,EDD SHIRSAGANJ,26.8,23.06,13.98,1190.58,815.23,68.47,41.1,3.04,3.54,1.85,189.47,2.29,1.21,98.96,21.2,1001.11,812.93,81.2,30.15
April-26,FIROZABAD,EDC FIROZABAD,DIV281632,EDD TUNDLA,27.04,18.21,32.65,1061.61,1067.09,100.52,32.3,3.95,5.86,0.98,94.21,2.24,2.38,98.4,17.23,967.41,1064.85,110.07,25.87
April-26,FIROZABAD,EDC MAINPURI,DIV281722,"EDD BHOGAON, MAINPURI",41.32,33.22,19.61,1500.46,836.64,55.76,55.18,2.02,2.52,3.31,279.01,0,0,100,29.9,1221.46,836.64,68.5,44.94
April-26,FIROZABAD,EDC MAINPURI,DIV281723,"EDD KARHAL, MAINPURI",36.69,30.21,17.67,1406.99,1028.72,73.11,39.8,2.8,3.41,4.25,354.92,0,0,100,25.95,1052.07,1028.72,97.78,19.5
April-26,FIROZABAD,EDC MAINPURI,DIV281721,EDD I MAINPURI,18.36,12.97,29.36,1082.57,1723.74,159.23,-12.48,9.39,13.29,1.44,133.76,531.51,397.37,-180.7,11.53,948.81,1192.23,125.66,11.24
April-26,FIROZABAD,EUDC  FIROZABAD,DIV281641,"EUDD ASFABAD, FIROZABAD",18.09,13.6,24.84,1170.87,1544.84,131.94,0.83,8.54,11.36,2.61,253.86,184.96,72.86,45.24,10.99,917.01,1359.88,148.3,-11.46
April-26,FIROZABAD,EUDC  FIROZABAD,DIV281642,"EUDD CHANDRA NAGAR, FIROZABAD",28.17,22.62,19.69,2028.75,2211.39,109,12.46,7.85,9.78,3.02,262.43,187.12,71.3,42.74,19.6,1766.32,2024.28,114.6,7.96
April-26,JHANSI,EDC JHANSI,DIV233633,EDD II JHANSI,45.69,34.35,24.81,1872.4,1351.56,72.18,45.73,2.96,3.93,6.11,408.93,62.72,15.34,88.47,28.24,1463.47,1288.84,88.07,33.78
April-26,JHANSI,EDC JHANSI,DIV233632,EDD MAURANIPUR,38.6,26.43,31.52,977.54,708.75,72.5,50.35,1.84,2.68,7.19,161.47,56.62,35.07,75.99,19.24,816.06,652.13,79.91,45.28
April-26,JHANSI,EDC LALITPUR,DIV233641,EDD I LALITPUR,23.32,16.92,27.42,1187.41,1227.54,103.38,24.97,5.27,7.25,1.47,104.3,300.66,288.26,-109.22,15.45,1083.11,926.88,85.58,37.89
April-26,JHANSI,EDC LALITPUR,DIV233642,"EDD MAHRAUNI, LALITPUR",32.91,20.55,37.55,991.83,895.88,90.33,43.59,2.72,4.36,3.55,370.21,520.75,140.66,12.16,17,621.62,375.13,60.35,62.31
April-26,JHANSI,EDC ORAI,DIV233422,EDD I ORAI,59.02,42.77,27.53,2668.04,2202.72,82.56,40.17,3.73,5.15,3.32,343.76,776.16,225.78,-63.63,39.45,2324.27,1426.56,61.38,55.52
April-26,JHANSI,EDC ORAI,DIV233421,EDD II ORAI,48.18,40.26,16.45,1992.67,1875.03,94.1,21.38,3.89,4.66,3.56,348.28,1051.01,301.77,-152.13,36.7,1644.39,824.03,50.11,58.13
April-26,JHANSI,EUDC JHANSI,DIV233511,EUDD I JHANSI,32.45,24.43,24.72,1966.79,2180.43,110.86,16.54,6.72,8.93,0.99,95.16,0.13,0.14,99.89,23.44,1871.63,2180.29,116.49,12.31
April-26,JHANSI,EUDC JHANSI,DIV233512,EUDD II JHANSI,31.91,23.79,25.44,1945.25,2091.65,107.53,19.83,6.56,8.79,0.92,74.08,0,0,100,22.87,1871.17,2091.65,111.78,16.65
April-26,KANPUR I,EDC KANPUR,DIV293313,EDD II CHAUBEYPUR,37.19,31.33,15.77,2279.26,1864.49,81.8,31.1,5.01,5.95,0.48,52.95,35.34,66.74,43.78,30.85,2226.31,1829.15,82.16,30.8
April-26,KANPUR I,EDC KANPUR,DIV293311,EDD GHATAMPUR,15.48,14.19,8.33,616.77,448.61,72.74,33.32,2.9,3.16,1.59,163.26,0,0,100,12.6,453.51,448.61,98.92,9.32
April-26,KANPUR I,EDC KANPUR,DIV293312,EDD I KANPUR,29.77,24.96,16.14,1453.12,1298.67,89.37,25.05,4.36,5.2,0.84,76.37,0,0,100,24.12,1376.75,1298.67,94.33,20.9
April-26,KANPUR I,EDC KANPUR DEHAT,DIV292021,EDD JHIJAK,15.3,14.17,7.41,682.84,686.4,100.52,6.93,4.49,4.85,0.2,23.58,314.52,1333.66,-1134.84,13.96,659.26,371.88,56.41,47.77
April-26,KANPUR I,EDC KANPUR DEHAT,DIV292022,EDD KANPUR DEHAT,51,46.97,7.9,3493.58,3452.4,98.82,8.99,6.77,7.35,1.17,65.76,0,0,100,45.8,3427.82,3452.4,100.72,7.24
April-26,KANPUR I,EDC KANPUR DEHAT,DIV292023,EDD PUKHRAYAN,28.12,26.56,5.54,804.03,927.57,115.37,-8.97,3.3,3.49,0.64,-367.94,0,0,100,25.92,1171.97,927.57,79.15,25.24
April-26,KANPUR II,EDC AURAIYA,DIV223051,EDD AURAIYA,31.01,28,9.71,1733.5,1585.12,91.44,17.44,5.11,5.66,1.47,181.63,320.38,176.39,-59.26,26.53,1551.87,1264.74,81.5,26.42
April-26,KANPUR II,EDC AURAIYA,DIV223052,EDD DIBYAPUR,28.17,27.21,3.42,1057.09,757.87,71.69,30.76,2.69,2.79,1.67,67.71,0,0,100,25.54,989.38,757.87,76.6,26.02
April-26,KANPUR II,EDC ETAWAH,DIV223031,EUDD ETAWAH,29.74,23.18,22.06,1548.83,1594.2,102.93,19.78,5.36,6.88,2.58,236.35,188.89,79.92,37.71,20.61,1312.48,1405.31,107.07,16.55
April-26,KANPUR II,EDC ETAWAH,DIV223033,EDD ETAWAH RURAL,35.17,25.52,27.44,1319.04,982.65,74.5,45.94,2.79,3.85,3.8,304,370.43,121.85,11.58,21.72,1015.04,612.22,60.31,56.24
April-26,KANPUR II,EDC ETAWAH,DIV223032,"EDD SAIFAI, ETAWAH",38.17,28.62,25.01,1335.29,959.7,71.87,46.1,2.51,3.35,7.46,235.75,45.3,19.22,85.59,21.16,1099.54,914.39,83.16,37.64
April-26,KANPUR II,EDC FARRUKHABAD,DIV222921,EDD FARRUKKHABAD,47.05,36.51,22.4,1457.79,1636.29,112.24,12.9,3.48,4.48,2.07,197.11,374.58,190.03,-47.46,34.44,1260.67,1261.71,100.08,22.34
April-26,KANPUR II,EDC FARRUKHABAD,DIV222922,EDD KAYAMGANJ,27.11,19.91,26.53,897.61,825.81,92,32.41,3.05,4.15,1.21,117.16,193.59,165.24,-21.4,18.71,780.45,632.22,81.01,40.48
April-26,KANPUR II,EDC FARRUKHABAD,DIV222923,EUDD FARRUKHABAD,24.99,21.17,15.26,1355.95,1749.62,129.03,-9.34,7,8.26,1.07,96.66,36.18,37.43,68.28,20.1,1259.29,1713.43,136.06,-15.3
April-26,KANPUR II,EDC KANNAUJ,DIV222942,EDD CHHIBRAMAU,58.62,44.89,23.41,1975.01,1710.21,86.59,33.68,2.92,3.81,2.19,223.2,131.91,59.1,54.74,42.71,1751.81,1578.3,90.1,31
April-26,KANPUR II,EDC KANNAUJ,DIV222941,EDD KANNAUJ,47.88,37.96,20.73,1909.56,1390.69,72.83,42.27,2.9,3.66,1.54,146,0,0,100,36.42,1763.56,1390.69,78.86,37.49
April-26,MATHURA,EDC I MATHURA,DIV261423,"EDD GOVERDHAN, MATHURA",30.96,24.5,20.86,1267.76,1163.6,91.78,27.36,3.76,4.75,1.3,118.63,0,0,100,23.2,1149.12,1163.6,101.26,19.86
April-26,MATHURA,EDC I MATHURA,DIV261421,EDD MATHURA RURAL,38.04,36.67,3.59,2418.38,2449.75,101.3,2.34,6.44,6.68,0.73,76.22,293.61,385.2,-271.37,35.94,2342.16,2156.13,92.06,11.25
April-26,MATHURA,EDC I MATHURA,DIV261422,EDD KOSIKALAN,50.06,43.99,12.12,2595.24,2304.62,88.8,21.96,4.6,5.24,0.36,30.19,66.87,221.54,-94.69,43.64,2565.06,2237.74,87.24,23.33
April-26,MATHURA,EDC II MATHURA,DIV261431,"EDD LAXMINAGAR, MATHURA",22.39,17.74,20.79,892.07,890,99.77,20.97,3.97,5.02,0.91,55.08,25.16,45.68,63.82,16.83,836.99,864.84,103.33,18.15
April-26,MATHURA,EDC II MATHURA,DIV261432,EDD MATH,16.89,14.35,15.05,452.36,353.27,78.09,33.66,2.09,2.46,0.13,13.59,0,0,100,14.22,438.77,353.27,80.51,31.6
April-26,MATHURA,EUDC MATHURA,DIV261411,"EUDD CANTT, MATHURA",25.48,20.05,21.3,1769.71,1656.04,93.58,26.35,6.5,8.26,1.37,123.23,21.29,17.28,86.4,18.68,1646.47,1634.75,99.29,21.86
April-26,MATHURA,EUDC MATHURA,DIV261412,"EUDD VRINDAVAN, MATHURA",31.53,24.53,22.22,2071.74,1924.62,92.9,27.74,6.1,7.85,0.93,90.91,131.19,144.31,-12.24,23.59,1980.84,1793.43,90.54,29.58
April-26,MATHURA,EUDC MATHURA,DIV261413,"EUDD KRISHNANAGAR, MATHURA",32.66,26.78,18,2359.51,2215.4,93.89,23.01,6.78,8.27,1.75,228.37,72.83,31.89,73.85,25.03,2131.13,2142.57,100.54,17.56
April-26,TORRENT,TORRENT,TORRENT,TORRENT,221.12,221.22,-0.04,8956.69,8311.43,92.8,7.17,3.76,3.76,0,0,0,0,100,221.22,8956.69,8311.43,92.8,7.17
May-26,AGRA,EDC AGRA,DIV251541,"EDD SIKANDARA, AGRA",61.14,40.29,34.1,2549.66,2134.84,83.73,44.82,3.49,5.3,2.42,223.58,25.67,11.48,92.43,37.87,2326.08,2109.17,90.67,40.25
May-26,AGRA,EDC AGRA,DIV251542,"EDD LAKHANPUR, AGRA",36.91,28.65,22.38,1943.91,1504.41,77.39,39.93,4.08,5.25,0.26,35.56,10.45,29.38,77.2,28.38,1908.35,1493.97,78.29,39.23
May-26,AGRA,EDC AGRA,DIV251544,"EDD KIRAWALI, AGRA",32.81,20.01,39.01,1023.29,869.95,85.01,48.15,2.65,4.35,2.97,206.67,251.49,121.69,25.78,17.05,816.62,618.46,75.73,53.81
May-26,AGRA,EDC AGRA,DIV251543,EDD KHAIRAGARH,27.93,19.12,31.54,897.54,580.05,64.63,55.76,2.08,3.03,1.48,107.73,160.95,149.4,-2.28,17.64,789.81,419.09,53.06,63.67
May-26,AGRA,EDC FATEHABAD,DIV251511,EDD BAH,37.36,30.99,17.04,1515.03,825.5,54.49,54.8,2.21,2.66,6.44,624.87,395.57,63.3,47.48,24.56,890.16,429.93,48.3,59.93
May-26,AGRA,EDC FATEHABAD,DIV251512,EDD ETMADPUR,43.85,31.17,28.92,1656.93,1177.45,71.06,49.49,2.69,3.78,1.08,88.8,56.29,63.39,54.94,30.09,1568.12,1121.15,71.5,49.18
May-26,AGRA,EDC FATEHABAD,DIV251513,"EDD FATEHABAD, AGRA",60.44,47.68,21.11,2149.61,1376.02,64.01,49.5,2.28,2.89,2.73,163.79,214.01,130.66,-3.08,44.95,1985.82,1162.01,58.52,53.84
May-26,ALIGARH,EDC I ALIGARH,DIV211241,"EDD SARSOL, ALIGARH",37.56,33.76,10.1,1710.28,1682.03,98.35,11.58,4.48,4.98,3.24,253.91,438.87,172.84,-55.39,30.52,1456.36,1243.16,85.36,23.26
May-26,ALIGARH,EDC I ALIGARH,DIV211242,"EDD ATRAULI, ALIGARH",35.06,27.79,20.74,998.55,678.28,67.93,46.16,1.93,2.44,0.31,34.12,73.98,216.8,-71.83,27.48,964.43,604.3,62.66,50.34
May-26,ALIGARH,EDC I ALIGARH,DIV211243,"EDD TALANAGRI, ALIGARH",37.4,25.93,30.65,1569.13,1322.53,84.28,41.55,3.54,5.1,0.48,44.44,135.57,305.02,-111.53,25.45,1524.69,1186.96,77.85,46.01
May-26,ALIGARH,EDC II ALIGARH,DIV211261,"EDD IGLAS, ALIGARH",41.01,29.44,28.21,1243.63,865.9,69.63,50.01,2.11,2.94,0.24,24.41,3.1,12.71,90.88,29.2,1219.21,862.8,70.77,49.2
May-26,ALIGARH,EDC II ALIGARH,DIV211262,"EDD KHAIR, ALIGARH",43.67,31.31,28.3,852.26,590.72,69.31,50.3,1.35,1.89,0.24,23.51,3.29,13.98,89.97,31.08,828.75,587.43,70.88,49.18
May-26,ALIGARH,EDC II ALIGARH,DIV211263,"EDD AKRABAD, ALIGARH",26.28,20.76,21,725.54,426.67,58.81,53.54,1.62,2.05,0.31,28.02,75.85,270.73,-113.88,20.46,697.52,350.81,50.29,60.27
May-26,ALIGARH,EUDC ALIGARH,DIV211211,EUDD I ALIGARH,35.24,25.82,26.74,2170.53,1688.06,77.77,43.02,4.79,6.54,1.95,166.46,0.33,0.2,99.85,23.86,2004.07,1687.73,84.22,38.3
May-26,ALIGARH,EUDC ALIGARH,DIV211212,EUDD II ALIGARH,30.67,25.1,18.15,1774.75,1132.08,63.79,47.79,3.69,4.51,0.91,86.62,0.7,0.8,99.34,24.19,1688.13,1131.38,67.02,45.14
May-26,ALIGARH,EUDC ALIGARH,DIV211213,EUDD III ALIGARH,31.89,25.94,18.66,2154.31,1116.26,51.82,57.85,3.5,4.3,1.05,97.4,0,0,100,24.89,2056.91,1116.26,54.27,55.86
May-26,ALIGARH,EUDC ALIGARH,DIV211214,EUDD IV ALIGARH,32.71,26.44,19.16,2122.98,1382.06,65.1,47.37,4.23,5.23,0.74,71.89,0,0,100,25.7,2051.09,1382.06,67.38,45.53
May-26,BANDA,EDC BANDA,DIV243913,EDD ATARRA,29.39,25.81,12.17,1164.84,773.56,66.41,41.67,2.63,3,4.73,401,342.41,85.39,25,21.08,763.85,431.15,56.44,50.42
May-26,BANDA,EDC BANDA,DIV243914,"EDD BABERU, BANDA",26.6,25.95,2.45,1357.97,1970.2,145.08,-41.53,7.41,7.59,5.44,620.53,1763.54,284.2,-177.24,20.51,737.45,206.66,28.02,72.66
May-26,BANDA,EDC BANDA,DIV243911,EUDD BANDA,29.64,22.14,25.28,1401.35,1542.83,110.1,17.74,5.21,6.97,3.18,274.26,733.12,267.31,-99.74,18.96,1127.1,809.71,71.84,46.32
May-26,BANDA,EDC CHITRAKOOT,DIV243921,EDD CHITRAKOOT DHAM,25.03,18.4,26.5,992.45,536.55,54.06,60.26,2.14,2.92,1.08,108.18,9.21,8.51,93.74,17.32,884.27,527.34,59.64,56.17
May-26,BANDA,EDC CHITRAKOOT,DIV243922,"EDD RAJAPUR, CHITRAKOOT",18.59,16.22,12.74,624.16,227.18,36.4,68.24,1.22,1.4,2.79,182.17,75.16,41.26,64,13.43,442,152.02,34.39,69.99
May-26,BANDA,EDC HAMIRPUR,DIV243721,EDD HAMIRPUR,37.45,35.24,5.89,1806.81,3108.78,172.06,-61.92,8.3,8.82,1.29,139.89,2045.74,1462.4,-1276.26,33.95,1666.92,1063.05,63.77,39.98
May-26,BANDA,EDC HAMIRPUR,DIV243723,EDD RATH,29.45,27.23,7.56,826.61,1424.11,172.28,-59.26,4.84,5.23,0.67,68.33,1095.21,1602.94,-1381.76,26.55,758.28,328.9,43.37,59.9
May-26,BANDA,EDC MAHOBA,DIV243711,EDD I MAHOBA,21.54,15.4,28.51,797,728.79,91.44,34.63,3.38,4.73,0.91,71.13,254.46,357.72,-155.73,14.49,725.87,474.33,65.35,53.28
May-26,BANDA,EDC MAHOBA,DIV243712,"EDD KULPAHAR, MAHOBA",36.59,27.63,24.49,1401.74,1071.44,76.44,42.28,2.93,3.88,1.9,174.78,103.32,59.11,55.36,25.73,1226.96,968.12,78.9,40.42
May-26,ETAH,EDC ETAH,DIV277034,"EDD PILUWA, ETAH",44.03,36.24,17.69,686.71,431.82,62.88,48.24,0.98,1.19,2.2,188.91,4.97,2.63,97.83,34.04,497.8,426.85,85.75,29.42
May-26,ETAH,EDC ETAH,DIV277032,"EDD JALESAR, ETAH",44.67,31.52,29.43,1034.91,445.13,43.01,69.65,1,1.41,0.67,55.74,26.83,48.14,66.03,30.86,979.17,418.3,42.72,69.85
May-26,ETAH,EDC ETAH,DIV277031,EUDD ETAH,19.13,13.16,31.2,1067.99,845.93,79.21,45.51,4.42,6.43,0.52,50.26,161.38,321.11,-120.92,12.64,1017.74,684.55,67.26,53.72
May-26,ETAH,EDC HATHRAS,DIV271321,EDD I HATHRAS,21.87,15.6,28.65,1162.32,1041.5,89.61,36.07,4.76,6.68,0.63,61.04,92.92,152.22,-8.61,14.97,1101.28,948.58,86.13,38.54
May-26,ETAH,EDC HATHRAS,DIV271322,"EDD ODHPURA, HATHRAS",40.61,22.24,45.23,1048.83,523.08,49.87,72.68,1.29,2.35,0.09,12.62,1.2,9.55,94.77,22.15,1036.2,521.87,50.36,72.42
May-26,ETAH,EDC HATHRAS,DIV271323,"EDD SASNI, HATHRAS",53.41,39.36,26.31,1908.05,1394.18,73.07,46.16,2.61,3.54,0.62,56.8,51.26,90.25,33.49,38.74,1851.25,1342.92,72.54,46.54
May-26,ETAH,EDC HATHRAS,DIV271324,"EDD SADABAD, HATHRAS",41.84,29.71,29,1011.83,851.78,84.18,40.23,2.04,2.87,0.36,12.69,0.73,5.77,95.9,29.34,999.14,851.04,85.18,39.52
May-26,ETAH,EDC KASGANJ,DIV272153,EDD KASGANJ,28.16,23.51,16.5,1312.26,1128.81,86.02,28.17,4.01,4.8,3.08,230.93,583.26,252.58,-110.9,20.44,1081.33,545.54,50.45,57.87
May-26,ETAH,EDC KASGANJ,DIV272152,"EDD SORON, KASGANJ",34.54,24.46,29.18,1079.62,573.52,53.12,62.38,1.66,2.34,0.92,86.17,58.18,67.52,52.18,23.54,993.45,515.34,51.87,63.26
May-26,FIROZABAD,EDC FIROZABAD,DIV281631,EDD FIROZABAD,40.7,34.28,15.76,1571.33,858.8,54.65,53.96,2.11,2.5,0.9,103.23,84.61,81.97,30.95,33.38,1468.1,774.19,52.73,55.58
May-26,FIROZABAD,EDC FIROZABAD,DIV281635,EDD JASRANA,26.37,18.39,30.28,688.06,500.74,72.78,49.26,1.9,2.72,1.04,98.71,137.72,139.52,2.73,17.34,589.35,363.02,61.6,57.05
May-26,FIROZABAD,EDC FIROZABAD,DIV281633,EDD SHIKOHABAD,34.15,27.43,19.66,1955.66,1140.39,58.31,53.15,3.34,4.16,7.05,562.95,15.26,2.71,97.82,20.38,1392.71,1125.13,80.79,35.1
May-26,FIROZABAD,EDC FIROZABAD,DIV281634,EDD SHIRSAGANJ,31.96,23.01,28,1064.87,975.07,91.57,34.07,3.05,4.24,1,118.88,234.62,197.36,-42.1,22.01,945.99,740.44,78.27,43.64
May-26,FIROZABAD,EDC FIROZABAD,DIV281632,EDD TUNDLA,34.23,21.07,38.43,1168.94,720.82,61.66,62.03,2.11,3.42,1.33,124.77,65.16,52.22,67.85,19.74,1044.17,655.67,62.79,61.34
May-26,FIROZABAD,EDC MAINPURI,DIV281722,"EDD BHOGAON, MAINPURI",51.41,27.66,46.2,1112.96,550.53,49.47,73.39,1.07,1.99,2.63,210.91,8.61,4.08,97.8,25.03,902.05,541.91,60.08,67.68
May-26,FIROZABAD,EDC MAINPURI,DIV281723,"EDD KARHAL, MAINPURI",46.54,28.87,37.97,1278.05,605.65,47.39,70.6,1.3,2.1,4.1,340.99,43.64,12.8,92.06,24.77,937.06,562.01,59.98,62.8
May-26,FIROZABAD,EDC MAINPURI,DIV281721,EDD I MAINPURI,23.31,14.93,35.95,1258.08,630.98,50.15,67.88,2.71,4.23,1.47,128.02,0,0,100,13.45,1130.06,630.98,55.84,64.24
May-26,FIROZABAD,EUDC  FIROZABAD,DIV281641,"EUDD ASFABAD, FIROZABAD",22.44,16.29,27.43,1225.89,821.06,66.98,51.39,3.66,5.04,2.63,205.97,171.28,83.16,39.65,13.66,1019.91,649.78,63.71,53.77
May-26,FIROZABAD,EUDC  FIROZABAD,DIV281642,"EUDD CHANDRA NAGAR, FIROZABAD",37.88,30.89,18.44,2545.7,2093.41,82.23,32.93,5.53,6.78,2.09,174.36,187.94,107.79,12.09,28.81,2371.34,1905.47,80.35,34.46
May-26,JHANSI,EDC JHANSI,DIV233633,EDD II JHANSI,55.06,40.38,26.66,1750.79,1194.38,68.22,49.97,2.17,2.96,11.05,455.79,107.88,23.67,82.64,29.32,1295,1086.5,83.9,38.47
May-26,JHANSI,EDC JHANSI,DIV233632,EDD MAURANIPUR,44.93,27.19,39.48,974.17,492.56,50.56,69.4,1.1,1.81,1.41,119.53,22.54,18.86,88.59,25.78,854.64,470.02,55,66.72
May-26,JHANSI,EDC LALITPUR,DIV233641,EDD I LALITPUR,28.27,19.69,30.35,1373.9,690.83,50.28,64.98,2.44,3.51,3.07,309.57,32.76,10.58,92.63,16.62,1064.33,658.07,61.83,56.94
May-26,JHANSI,EDC LALITPUR,DIV233642,"EDD MAHRAUNI, LALITPUR",31.71,20.02,36.87,921.57,309.25,33.56,78.82,0.98,1.54,3.64,313.69,2.15,0.69,99.57,16.38,607.88,307.1,50.52,68.11
May-26,JHANSI,EDC ORAI,DIV233422,EDD I ORAI,69.06,47.87,30.68,2727.57,1152,42.24,70.72,1.67,2.41,4.04,450.4,5.44,1.21,99.16,43.83,2277.17,1146.56,50.35,65.1
May-26,JHANSI,EDC ORAI,DIV233421,EDD II ORAI,60.4,56.03,7.24,1682.48,503.97,29.95,72.21,0.83,0.9,5.82,363.04,17.08,4.7,95.64,50.21,1319.44,486.89,36.9,65.77
May-26,JHANSI,EUDC JHANSI,DIV233511,EUDD I JHANSI,40.45,32.2,20.4,2533.23,1816.98,71.73,42.91,4.49,5.64,0.95,86.87,0.53,0.6,99.52,31.25,2446.36,1816.45,74.25,40.9
May-26,JHANSI,EUDC JHANSI,DIV233512,EUDD II JHANSI,42.27,32.29,23.62,2459.5,1952.26,79.38,39.37,4.62,6.05,1.9,188.79,0,0,100,30.38,2270.71,1952.26,85.98,34.33
May-26,KANPUR I,EDC KANPUR,DIV293313,EDD II CHAUBEYPUR,41.78,34.37,17.73,2248.01,1913.76,85.13,29.96,4.58,5.57,0.38,42.18,8.91,21.12,82.62,33.99,2205.83,1904.86,86.36,28.96
May-26,KANPUR I,EDC KANPUR,DIV293311,EDD GHATAMPUR,23.17,21.28,8.15,791.84,389.99,49.25,54.76,1.68,1.83,1.95,192.6,31.82,16.52,84.83,19.32,599.24,358.17,59.77,45.1
May-26,KANPUR I,EDC KANPUR,DIV293312,EDD I KANPUR,39.07,32.92,15.75,1826,1326.85,72.66,38.78,3.4,4.03,1.29,102.19,102.32,100.13,15.64,31.63,1723.8,1224.53,71.04,40.15
